grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,AMV_index,IPO_index,member,psl_trend_forced,row_id,member_id
3043,48.75,-36.25,36.25,0.0,3,34.14526151115379,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,49.503186453577456,1D_3043,3
3044,51.25,-36.25,36.25,0.0,3,41.64511115912746,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,51.156718014628254,1D_3044,3
3045,53.75,-36.25,36.25,0.0,3,50.444157082976986,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.523178460325816,1D_3045,3
3046,56.25,-36.25,36.25,0.0,3,59.994585129139054,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.12159459663086,1D_3046,3
3047,58.75,-36.25,36.25,0.0,3,66.68597270632463,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.25654008279641,1D_3047,3
3048,61.25,-36.25,36.25,0.0,3,70.61251026457396,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.48321266003749,1D_3048,3
3049,63.75,-36.25,36.25,0.0,3,74.50014201156146,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,54.06973304826562,1D_3049,3
3050,66.25,-36.25,36.25,0.0,3,78.49402538091574,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,55.11193960998891,1D_3050,3
3051,68.75,-36.25,36.25,0.0,3,82.01436155565872,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,56.54550669855953,1D_3051,3
3052,71.25,-36.25,36.25,0.0,3,85.82968545180006,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,58.53352700461689,1D_3052,3
3053,73.75,-36.25,36.25,0.0,3,90.84349487209188,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,60.93536037385851,1D_3053,3
3054,76.25,-36.25,36.25,0.0,3,97.3433301405337,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,63.56438339537475,1D_3054,3
3055,78.75,-36.25,36.25,0.0,3,104.11685698382054,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,66.07795799259158,1D_3055,3
3056,81.25,-36.25,36.25,0.0,3,109.41956358287834,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,68.24622260576008,1D_3056,3
3057,83.75,-36.25,36.25,0.0,3,112.735958296969,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,69.82012647300712,1D_3057,3
3058,86.25,-36.25,36.25,0.0,3,114.78838901157224,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,70.7917691144052,1D_3058,3
3059,88.75,-36.25,36.25,0.0,3,116.13245165983945,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,71.01965192126076,1D_3059,3
3060,91.25,-36.25,36.25,0.0,3,115.9732780830038,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,70.74927873495953,1D_3060,3
3061,93.75,-36.25,36.25,0.0,3,114.30226158654378,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,69.69455697124938,1D_3061,3
3062,96.25,-36.25,36.25,0.0,3,112.22495195191856,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,68.14731257472845,1D_3062,3
3063,98.75,-36.25,36.25,0.0,3,110.38007966710856,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,66.11337303884933,1D_3063,3
3064,101.25,-36.25,36.25,0.0,3,109.14897901963792,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,63.8831978448662,1D_3064,3
3065,103.75,-36.25,36.25,0.0,3,108.2465489865558,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,61.5270375541339,1D_3065,3
3066,106.25,-36.25,36.25,0.0,3,108.33562261970972,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,59.316645050876346,1D_3066,3
3067,108.75,-36.25,36.25,0.0,3,108.48830509536852,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,57.76073074961468,1D_3067,3
3068,111.25,-36.25,36.25,0.0,3,107.9288064236249,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,56.02457150182735,1D_3068,3
3069,113.75,-36.25,36.25,0.0,3,107.01586677517388,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,54.480100194084606,1D_3069,3
3070,116.25,-36.25,36.25,0.0,3,106.0868197571252,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.817867479480846,1D_3070,3
3071,118.75,-36.25,36.25,0.0,3,105.22385651716792,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.37519017959093,1D_3071,3
3072,121.25,-36.25,36.25,0.0,2,106.26674682464004,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.8607113372723,1D_3072,3
3073,123.75,-36.25,36.25,0.0,2,109.3173403572128,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.602730206355126,1D_3073,3
3074,126.25,-36.25,36.25,0.0,2,113.4501319146701,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,54.58655261013687,1D_3074,3
3075,128.75,-36.25,36.25,0.0,2,118.20425449497868,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,56.00837885004661,1D_3075,3
3076,131.25,-36.25,36.25,0.0,2,121.8396947248639,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,57.66046213850474,1D_3076,3
3077,133.75,-36.25,36.25,0.0,2,123.88090939329618,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,59.55776416382727,1D_3077,3
3078,136.25,-36.25,36.25,0.0,2,124.1087932595936,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,61.27941617854523,1D_3078,3
3079,138.75,-36.25,36.25,0.0,2,122.07355586447495,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,62.4260273628038,1D_3079,3
3080,141.25,-36.25,36.25,1.0,0,117.68393143766474,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,64.00406823046093,1D_3080,3
3081,143.75,-36.25,36.25,1.0,0,116.15436562831148,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,66.53896177860423,1D_3081,3
3082,146.25,-36.25,36.25,1.0,0,118.0930800475018,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,70.53438976636467,1D_3082,3
3083,148.75,-36.25,36.25,1.0,0,125.7956868809424,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,71.664859174063,1D_3083,3
3084,151.25,-36.25,36.25,0.0,2,125.46501494942616,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,69.18128369260755,1D_3084,3
3085,153.75,-36.25,36.25,0.0,2,138.33332949292478,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,77.27996017188435,1D_3085,3
3086,156.25,-36.25,36.25,0.0,2,150.6210074759137,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,85.83129096889832,1D_3086,3
3087,158.75,-36.25,36.25,0.0,2,161.32802614008037,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,92.67625655357617,1D_3087,3
3088,161.25,-36.25,36.25,0.0,2,171.88932967211818,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,98.07696628709589,1D_3088,3
3089,163.75,-36.25,36.25,0.0,2,180.8672879193425,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,101.83351181333911,1D_3089,3
3090,166.25,-36.25,36.25,0.0,2,188.8949905388337,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,104.57031007700402,1D_3090,3
3091,168.75,-36.25,36.25,0.0,2,195.70419915162068,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,106.59236089678252,1D_3091,3
3092,171.25,-36.25,36.25,0.0,2,200.56939331769007,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,107.86969018964906,1D_3092,3
3093,173.75,-36.25,36.25,0.0,2,202.58466565886968,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,108.6527281616138,1D_3093,3
3094,176.25,-36.25,36.25,0.0,2,200.1898090755588,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,107.6960223763292,1D_3094,3
3095,178.75,-36.25,36.25,0.0,2,197.59486688104496,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,108.17353265109006,1D_3095,3
3096,181.25,-36.25,36.25,0.0,2,196.13438218490828,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,109.76304193320112,1D_3096,3
3097,183.75,-36.25,36.25,0.0,2,192.7876265173312,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,111.2482104241062,1D_3097,3
3098,186.25,-36.25,36.25,0.0,2,186.9448464260101,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,112.13148213974873,1D_3098,3
3099,188.75,-36.25,36.25,0.0,2,178.39184807886818,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,112.40957364682131,1D_3099,3
3100,191.25,-36.25,36.25,0.0,2,167.30857581201835,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,112.18224410498476,1D_3100,3
3101,193.75,-36.25,36.25,0.0,2,152.22979563387133,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,111.7665532102344,1D_3101,3
3102,196.25,-36.25,36.25,0.0,2,133.5735631185572,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,111.12802362452486,1D_3102,3
3103,198.75,-36.25,36.25,0.0,2,116.39790049151824,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,110.13109203615808,1D_3103,3
3104,201.25,-36.25,36.25,0.0,2,102.66510668998824,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,108.41805765613906,1D_3104,3
3105,203.75,-36.25,36.25,0.0,2,96.347547617109,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,106.43935466458322,1D_3105,3
3106,206.25,-36.25,36.25,0.0,2,99.7724487688951,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,104.4576368585445,1D_3106,3
3107,208.75,-36.25,36.25,0.0,2,107.8572531096343,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,102.42172377253615,1D_3107,3
3108,211.25,-36.25,36.25,0.0,2,117.9964124523036,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,100.12209334270293,1D_3108,3
3109,213.75,-36.25,36.25,0.0,2,131.3684013587349,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,97.88452531585315,1D_3109,3
3110,216.25,-36.25,36.25,0.0,2,146.50125783584366,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,96.10399741244602,1D_3110,3
3111,218.75,-36.25,36.25,0.0,2,160.682023159065,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,94.42290899668173,1D_3111,3
3112,221.25,-36.25,36.25,0.0,2,170.8599855874774,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,92.44555356579912,1D_3112,3
3113,223.75,-36.25,36.25,0.0,2,178.7264887843709,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,90.7380333667076,1D_3113,3
3114,226.25,-36.25,36.25,0.0,2,185.406723241372,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,89.27959509266981,1D_3114,3
3115,228.75,-36.25,36.25,0.0,2,190.02841577985288,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,88.03352408519163,1D_3115,3
3116,231.25,-36.25,36.25,0.0,2,190.73553112249093,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,86.84500443678596,1D_3116,3
3117,233.75,-36.25,36.25,0.0,2,189.90007278171475,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,85.44821630028126,1D_3117,3
3118,236.25,-36.25,36.25,0.0,2,186.46807885566983,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,83.6770273692528,1D_3118,3
3119,238.75,-36.25,36.25,0.0,2,178.9174455339325,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,81.98258834744587,1D_3119,3
3120,241.25,-36.25,36.25,0.0,2,167.84345063797917,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.43566156845004,1D_3120,3
3121,243.75,-36.25,36.25,0.0,2,155.97949482817063,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,79.30333860904908,1D_3121,3
3122,246.25,-36.25,36.25,0.0,2,145.29197699970825,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,79.24584332177561,1D_3122,3
3123,248.75,-36.25,36.25,0.0,2,136.18978588896758,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,79.69030539595532,1D_3123,3
3124,251.25,-36.25,36.25,0.0,2,128.63023770304625,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.16606570309668,1D_3124,3
3125,253.75,-36.25,36.25,0.0,2,123.7741027381662,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.26215811557282,1D_3125,3
3126,256.25,-36.25,36.25,0.0,2,121.01331531859954,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.3654530302649,1D_3126,3
3127,258.75,-36.25,36.25,0.0,2,121.09504681607572,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.36192804865667,1D_3127,3
3128,261.25,-36.25,36.25,0.0,2,123.87443748049569,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,80.0762187495774,1D_3128,3
3129,263.75,-36.25,36.25,0.0,2,127.191370518884,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,79.3529934045447,1D_3129,3
3130,266.25,-36.25,36.25,0.0,2,130.13001505140076,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,78.53735376633401,1D_3130,3
3131,268.75,-36.25,36.25,0.0,2,133.92733968173303,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,77.71646594579568,1D_3131,3
3132,271.25,-36.25,36.25,0.0,2,138.8063739701197,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,76.35886146947543,1D_3132,3
3133,273.75,-36.25,36.25,0.0,2,142.32681127888856,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,73.93997951464013,1D_3133,3
3134,276.25,-36.25,36.25,0.0,2,141.39497549667462,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,70.36095294399368,1D_3134,3
3135,278.75,-36.25,36.25,0.0,2,135.4637439866275,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,65.27518180930277,1D_3135,3
3136,281.25,-36.25,36.25,0.0,1,124.06682827397074,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,59.05109818041479,1D_3136,3
3137,283.75,-36.25,36.25,0.0,1,107.99632152842004,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.01847198746262,1D_3137,3
3138,286.25,-36.25,36.25,0.0,1,86.26747019055495,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,43.8425763746627,1D_3138,3
3139,288.75,-36.25,36.25,1.0,0,84.4798556355634,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.633704411592895,1D_3139,3
3140,291.25,-36.25,36.25,1.0,0,103.0844163165866,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,65.43027531357023,1D_3140,3
3141,293.75,-36.25,36.25,1.0,0,93.17349656105492,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,65.09885498714372,1D_3141,3
3142,296.25,-36.25,36.25,1.0,0,85.28493415564257,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,60.507651541568094,1D_3142,3
3143,298.75,-36.25,36.25,1.0,0,80.64170142625812,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,54.89660773153295,1D_3143,3
3144,301.25,-36.25,36.25,1.0,0,81.17480588567238,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.01901389937439,1D_3144,3
3145,303.75,-36.25,36.25,0.0,1,81.7276083676471,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.34734669874814,1D_3145,3
3146,306.25,-36.25,36.25,0.0,1,79.30483865739309,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.13591074899883,1D_3146,3
3147,308.75,-36.25,36.25,0.0,1,79.01226563199496,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.25968858710995,1D_3147,3
3148,311.25,-36.25,36.25,0.0,1,75.95968057432846,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.77831057561595,1D_3148,3
3149,313.75,-36.25,36.25,0.0,1,70.12168714515025,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,53.16046738097709,1D_3149,3
3150,316.25,-36.25,36.25,0.0,1,64.94652986395795,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,52.163828782611375,1D_3150,3
3151,318.75,-36.25,36.25,0.0,1,60.7425780836673,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,51.58308451050864,1D_3151,3
3152,321.25,-36.25,36.25,0.0,1,57.73243034924794,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,50.73925209739996,1D_3152,3
3153,323.75,-36.25,36.25,0.0,1,55.762137847493776,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,49.5698739980577,1D_3153,3
3154,326.25,-36.25,36.25,0.0,1,54.51571006487662,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,48.4812628232532,1D_3154,3
3155,328.75,-36.25,36.25,0.0,1,54.43257819105588,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,47.80640631939613,1D_3155,3
3156,331.25,-36.25,36.25,0.0,1,56.87936500609237,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,47.22818097382188,1D_3156,3
3157,333.75,-36.25,36.25,0.0,1,60.03026260364769,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.69811161200435,1D_3157,3
3158,336.25,-36.25,36.25,0.0,1,62.11182423965069,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.398495935748,1D_3158,3
3159,338.75,-36.25,36.25,0.0,1,62.10092420856949,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.17166683628404,1D_3159,3
3160,341.25,-36.25,36.25,0.0,1,60.19411734405455,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.24165632323405,1D_3160,3
3161,343.75,-36.25,36.25,0.0,1,57.60741980313535,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.2868252212898,1D_3161,3
3162,346.25,-36.25,36.25,0.0,1,55.62978312810922,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.732278893363386,1D_3162,3
3163,348.75,-36.25,36.25,0.0,1,54.5377825673238,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,47.55392767628914,1D_3163,3
3164,351.25,-36.25,36.25,0.0,1,54.46967184463768,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,48.12979731389517,1D_3164,3
3165,353.75,-36.25,36.25,0.0,1,53.72109824129731,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,47.81212055589437,1D_3165,3
3166,356.25,-36.25,36.25,0.0,1,50.292845643776886,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.78503355832153,1D_3166,3
3167,358.75,-36.25,36.25,0.0,1,44.74047250429548,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,45.49114587378069,1D_3167,3
3168,1.25,-33.75,33.75,0.0,1,48.27645723526373,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,42.773162105359525,1D_3168,3
3169,3.75,-33.75,33.75,0.0,1,42.29067156317584,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,40.10850140411391,1D_3169,3
3170,6.25,-33.75,33.75,0.0,1,38.13500139529701,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,37.78632779150491,1D_3170,3
3171,8.75,-33.75,33.75,0.0,1,35.54370862629498,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,35.79310049783171,1D_3171,3
3172,11.25,-33.75,33.75,0.0,1,32.968737942389254,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,33.9721506150383,1D_3172,3
3173,13.75,-33.75,33.75,0.0,1,28.97720480129689,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,31.7262218369526,1D_3173,3
3174,16.25,-33.75,33.75,0.0,1,23.17548106811642,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,28.370300710349845,1D_3174,3
3175,18.75,-33.75,33.75,0.0,1,19.473970820629653,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,29.631000914306306,1D_3175,3
3176,21.25,-33.75,33.75,0.0,1,12.54239497360022,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,31.59677023411906,1D_3176,3
3177,23.75,-33.75,33.75,0.0,1,4.391977914154341,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,31.38514821264502,1D_3177,3
3178,26.25,-33.75,33.75,0.0,1,-1.1317212303444046,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,29.96677990539317,1D_3178,3
3179,28.75,-33.75,33.75,0.0,1,-3.246965271001236,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,29.959916214534903,1D_3179,3
3180,31.25,-33.75,33.75,0.0,3,0.8428672152593848,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,33.78807585291032,1D_3180,3
3181,33.75,-33.75,33.75,0.0,3,6.562192942507693,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,37.43977013125875,1D_3181,3
3182,36.25,-33.75,33.75,0.0,3,11.21092958416605,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,40.980523354699,1D_3182,3
3183,38.75,-33.75,33.75,0.0,3,14.313677401687746,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,44.23229676703526,1D_3183,3
3184,41.25,-33.75,33.75,0.0,3,18.03713818154004,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,46.84107014567324,1D_3184,3
3185,43.75,-33.75,33.75,0.0,3,24.652365390265725,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,49.42018875385499,1D_3185,3
3186,46.25,-33.75,33.75,0.0,3,32.15432176421132,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,51.60056105631893,1D_3186,3
3187,48.75,-33.75,33.75,0.0,3,39.9093001528393,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,54.01467974719174,1D_3187,3
3188,51.25,-33.75,33.75,0.0,3,48.227949703905416,1.710534675156125,0.0392098883481035,-0.0483700219594804,1D,55.99807098670737,1D_3188,3
